Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
466,467,"['sure', 'special', 'add', 'trip', 'truth', 'head', 'consum']","['climat', 'chang']","['variou', 'research', 'manag', 'court', 'continu', 'see', 'sing', 'project', 'event', 'bill', 'pas']","['foreign', 'appli', 'surfac', 'public', 'writer', 'poor', 'bodi', 'put', 'least', 'physic', 'white', 'drug', 'budget', 'perform', 'allow', 'professor', 'invest', 'alreadi']","['even', 'answer', 'open', 'past', 'board', 'respond', 'mother', 'prove', 'street', 'key', 'watch', 'ground', 'plan', 'long', 'street', 'often', 'stop']","['well', 'job', 'administr', 'street', 'signific', 'adult', 'might', 'accord', 'studi', 'walk', 'usual', 'futur', 'choos', 'reveal', 'chair', 'troubl', 'kind', 'learn', 'polic', 'member', 'tv', 'technolog', 'best', 'draw']","['idea', 'win', 'econom', 'differ']","['like', 'new', 'insid', 'best', 'develop', 'professor']",,,
467,468,"['middl', 'probabl', 'identifi', 'countri', 'strategi', 'close']",['cybersecur'],"['civil', 'deal', 'citi', 'campaign', 'keep', 'new', 'away', 'week', 'need', 'plant']","['without', 'final', 'popul', 'direct']","['tax', 'side', 'field', 'institut', 'secur', 'laugh', 'materi', 'seven', 'final', 'daughter', 'evid', 'servic', 'agenc', 'other', 'win', 'water', 'civil', 'home']",,,,,,
468,469,"['histori', 'financi', 'take', 'stand', 'hold', 'medium', 'face', 'specif', 'major', 'materi', 'heavi', 'memori', 'along', 'stop', 'sen']",['histori'],"['hit', 'practic', 'truth', 'strong', 'pay', 'necessari', 'instead', 'approach', 'simpli', 'garden', 'citizen']","['citizen', 'set', 'plant', 'feel', 'scientist', 'hand', 'grow', 'arriv', 'sort', 'structur', 'seem', 'life', 'other', 'run', 'sport', 'network', 'candid', 'nice', 'structur', 'man', 'kind', 'enjoy', 'fight', 'smile', 'tri']","['size', 'challeng', 'scienc', 'rule', 'career', 'beauti', 'near', 'gun', 'kitchen', 'speech']","['arm', 'bear', 'give', 'abil', 'hope', 'product', 'particular', 'rais', 'mind', 'share', 'stuff', 'close', 'sure']",['life'],"['seek', 'law', 'fear', 'return', 'real', 'sport', 'movement', 'admit', 'far', 'movi', 'key', 'write', 'forc', 'even', 'someth', 'recent', 'famili', 'paper', 'woman', 'fli', 'requir', 'task', 'next', 'mission', 'respons', 'expert', 'air']","['strong', 'boy', 'miss', 'cultur', 'blue', 'add', 'great', 'person', 'north', 'still', 'expect']",,
469,470,"['rather', 'five', 'finish', 'reflect', 'paper', 'detail', 'larg', 'career', 'tax']","['space', 'explor']","['one', 'thing', 'yard', 'film', 'admit', 'listen', 'natur', 'cultur']","['field', 'secur', 'stock', 'concern', 'past', 'song', 'new', 'shake', 'team', 'interest', 'war', 'discov', 'play', 'situat', 'show']","['throw', 'gener', 'car', 'troubl', 'side']","['suffer', 'page', 'brother', 'blood', 'someth', 'second', 'glass', 'skin', 'special', 'enough']","['cut', 'relationship', 'follow', 'seriou', 'glass', 'attack', 'social', 'suggest', 'nearli', 'discus', 'signific', 'sell', 'tradit', 'fact', 'indic']","['everi', 'way', 'everyth', 'nation', 'east', 'popul']","['amount', 'suffer', 'enter', 'true', 'present', 'side']","['million', 'happen', 'profession', 'catch', 'perform', 'avail', 'race', 'network', 'find', 'sea', 'quit', 'day', 'agent', 'research', 'young', 'crime', 'strong', 'bring']","['brother', 'employe', 'whatev', 'tough', 'consum', 'green', 'role', 'huge', 'room', 'may', 'stand', 'money', 'languag', 'bodi', 'sport', 'specif']"
470,471,"['make', 'develop', 'right', 'similar', 'think', 'lose', 'let', 'democrat', 'sure', 'collect', 'new', 'exist', 'time', 'among', 'beyond']","['artifici', 'intellig']","['hospit', 'answer', 'pas', 'wait', 'box', 'game']","['idea', 'town', 'whatev', 'local', 'cover', 'order', 'item', 'network', 'littl', 'organ', 'assum', 'partner', 'suggest', 'old', 'mouth', 'religi']","['defens', 'trip', 'act', 'opportun', 'worri', 'worker']","['growth', 'action', 'wrong', 'compar', 'forc', 'seven', 'rate', 'check', 'drop', 'short', 'forget', 'scientist', 'world']","['agenc', 'opportun', 'perform', 'way']","['public', 'feel', 'level', 'democrat', 'car', 'professor', 'answer', 'daughter', 'sign', 'notic', 'across', 'discuss', 'creat', 'win', 'popul']","['collect', 'face', 'hit', 'fund', 'travel', 'price', 'speech', 'polici', 'indic']",,
471,472,"['technolog', 'speech', 'system', 'gun', 'past', 'movement']",['sociolog'],"['invest', 'son', 'catch', 'coupl', 'common', 'join', 'player', 'inde', 'also', 'thu', 'weight', 'return', 'concern', 'skin', 'live', 'find', 'fish', 'situat', 'staff', 'polit', 'perform', 'condit', 'good']","['air', 'purpos', 'name', 'valu', 'polit', 'continu', 'money', 'imagin', 'want', 'enjoy', 'power', 'best', 'true']","['troubl', 'scene', 'onto', 'seven', 'power', 'other', 'feel', 'respond', 'seriou', 'agreement', 'design', 'price', 'money', 'increas', 'religi', 'guess', 'discus', 'father', 'probabl', 'signific', 'whether', 'sort', 'music', 'peac']","['seat', 'sure', 'build', 'mouth', 'becom', 'ball', 'maintain', 'histori', 'wrong', 'event', 'whether', 'agenc', 'creat', 'continu', 'far', 'social', 'great']","['famili', 'surfac', 'skin', 'continu', 'approach', 'fast']","['kitchen', 'offic', 'father', 'turn', 'offer', 'art', 'resourc', 'present', 'support', 'home', 'mean', 'respons', 'food', 'mind']","['defens', 'major', 'bring', 'exist', 'soldier', 'sport', 'busi', 'decis', 'hit', 'brother']","['program', 'mr', 'head', 'sen', 'forc', 'relationship', 'develop', 'particular', 'comput', 'toward', 'per', 'particip', 'rich', 'activ', 'american', 'crime', 'sometim', 'physic', 'beyond', 'bit', 'career', 'pull', 'road', 'hold', 'peac', 'near', 'sure', 'tri', 'offic']","['might', 'shake', 'soon', 'appli', 'concern']"
472,473,"['number', 'certain', 'insid', 'american', 'everyon']","['digit', 'market']","['el', 'voic', 'sell', 'contain', 'often', 'everybodi', 'listen', 'speech', 'open', 'specif', 'respons', 'white', 'worri', 'medic', 'citi', 'product', 'scientist', 'mention', 'alreadi', 'guess', 'chang', 'charact', 'son', 'money', 'would', 'town']","['keep', 'fear', 'defens', 'receiv', 'mayb', 'agre', 'sing', 'away', 'quit', 'set', 'sinc', 'word', 'religi', 'affect', 'cover', 'hospit', 'environment', 'heavi', 'invest']","['tell', 'manag', 'million', 'tough', 'interview', 'land', 'loss', 'respons', 'model', 'peopl', 'year', 'claim', 'fli']","['main', 'invest', 'common', 'north', 'suddenli', 'beyond', 'togeth', 'middl', 'thing', 'inde', 'presid', 'exampl', 'daughter', 'probabl', 'central', 'standard', 'everybodi']","['time', 'bad', 'messag', 'avoid', 'chair', 'open', 'marriag', 'account', 'manag', 'team', 'spring', 'art', 'voic', 'pas', 'marriag']",,,,
473,474,"['right', 'polici', 'forward', 'avoid', 'employe']",['cybersecur'],"['speak', 'employe', 'militari', 'money', 'secur', 'bed', 'speak', 'carri', 'dinner', 'almost', 'argu', 'weight', 'center']","['billion', 'adult', 'strong', 'particular', 'everyth', 'brother', 'focu', 'professor']","['despit', 'religi', 'line', 'task', 'magazin', 'econom', 'grow', 'page', 'protect', 'court', 'bank', 'point', 'reveal', 'area', 'learn', 'structur', 'manag', 'box', 'church', 'intern', 'certain', 'gun']","['pictur', 'task', 'add', 'time', 'medium']","['tradit', 'boy', 'recogn', 'cultur', 'involv', 'someth', 'eight', 'full', 'share', 'front', 'valu', 'focu', 'town', 'buy', 'cold', 'happen', 'well']","['wall', 'front', 'earli', 'save', 'leav', 'miss', 'sell', 'signific', 'exampl', 'chair', 'eye', 'new', 'mr', 'girl', 'fear', 'though', 'special', 'cup']",,,
474,475,"['camera', 'whatev', 'voic', 'form', 'step', 'wrong', 'today', 'floor']",['sociolog'],"['seriou', 'catch', 'movi', 'south', 'land', 'prevent', 'recent']","['process', 'elect', 'opportun', 'edg', 'girl', 'rais', 'save', 'sinc', 'agent', 'agenc', 'book', 'later', 'foot', 'clearli', 'project']","['prove', 'ahead', 'kitchen', 'must', 'upon']","['even', 'nation', 'skill', 'may', 'visit', 'late', 'minut', 'field', 'coupl', 'draw', 'inde', 'confer', 'happen']",,,,,
475,476,"['nation', 'one', 'say', 'littl', 'support', 'word', 'increas', 'ago']",['entrepreneurship'],"['econom', 'religi', 'month', 'plan']","['respond', 'health', 'strong', 'husband', 'research', 'among', 'billion', 'score', 'huge', 'thousand', 'heart', 'messag', 'tell']","['interest', 'half', 'realli', 'scene', 'base', 'term', 'although', 'agreement', 'food']","['long', 'standard', 'wish', 'issu', 'small', 'improv', 'littl', 'manag', 'get', 'station', 'futur', 'upon', 'trip', 'wide', 'commun']","['third', 'tri', 'medic', 'govern', 'add', 'anim', 'method', 'word', 'lot', 'especi', 'fall', 'central']","['green', 'help', 'differ', 'expert', 'draw', 'eat', 'protect', 'whole', 'follow', 'road', 'see', 'attorney', 'western', 'believ', 'natur', 'treatment']",,,
476,477,"['former', 'paper', 'catch', 'troubl', 'view', 'agent']",['entrepreneurship'],"['polici', 'manag', 'southern', 'interest', 'vote', 'rich']","['light', 'explain', 'design', 'movement', 'necessari', 'occur', 'thousand', 'american', 'break']","['follow', 'daughter', 'local', 'ahead', 'mani', 'anyon', 'high', 'manag', 'defens', 'increas', 'cours', 'knowledg', 'similar', 'need', 'special', 'toward']","['offici', 'insid', 'coupl', 'rang']","['nation', 'find', 'statement', 'number', 'maintain', 'war', 'open', 'size', 'worker']","['sometim', 'low', 'receiv', 'bill', 'properti', 'radio', 'move', 'intern', 'song', 'growth', 'strong', 'contain', 'determin', 'thousand', 'north', 'would', 'real', 'somebodi', 'even', 'current', 'start', 'cost']",,,
477,478,"['consum', 'benefit', 'court']",['educ'],"['experi', 'note', 'sever', 'approach', 'parent', 'involv', 'guy', 'easi', 'street', 'posit', 'even', 'draw', 'mean']","['wife', 'low', 'start', 'scienc', 'avoid', 'green', 'water', 'televis', 'law', 'within', 'success', 'oil', 'result']","['half', 'rather', 'per', 'admit', 'import', 'foreign', 'sever', 'good', 'goal', 'idea', 'way', 'seat', 'issu', 'late', 'factor', 'outsid', 'activ', 'thu', 'famili', 'simpli', 'histori', 'ten', 'popular', 'particip', 'defens', 'four', 'mr', 'seri', 'success', 'figur', 'central']","['task', 'deal', 'describ', 'form', 'task', 'particularli', 'new', 'along', 'father', 'final']",,,,,
478,479,"['evid', 'book', 'sell', 'today', 'year', 'product', 'year', 'price', 'senior', 'skin', 'mr']",['sociolog'],"['current', 'commun', 'news', 'ahead', 'statement', 'special', 'somebodi', 'item', 'commerci', 'set', 'statement', 'poor', 'includ', 'boy', 'phone', 'song', 'protect', 'within', 'smile', 'energi', 'air']","['effect', 'especi', 'ga', 'old', 'enough', 'presid', 'enter']","['bed', 'larg', 'sit', 'lose', 'section', 'famili', 'forget', 'grow', 'comput', 'follow', 'hotel', 'boy', 'serv', 'subject', 'south', 'wear', 'newspap', 'could', 'call', 'wind', 'somebodi', 'teach', 'fast', 'mr', 'servic', 'cut', 'run']","['live', 'cultur', 'affect', 'enjoy', 'ahead', 'job', 'ground', 'note', 'group', 'relationship', 'minut']","['growth', 'abil', 'wonder', 'somebodi', 'book', 'respons', 'growth', 'morn', 'prevent', 'elect', 'quit', 'subject', 'week', 'water', 'along', 'realiti', 'site']","['employe', 'person', 'soon', 'sound', 'either', 'share', 'along', 'foreign', 'water', 'avail', 'polit', 'say', 'water', 'religi']","['organ', 'weight', 'carri', 'record', 'past']",,
479,480,"['argu', 'mouth', 'exampl', 'profession', 'feel', 'respons', 'scene', 'respond', 'outsid', 'anyth', 'writer', 'weight', 'recent', 'invest']",['robot'],"['strong', 'food', 'friend', 'natur', 'protect', 'suffer', 'wind', 'modern', 'prove', 'issu', 'spend', 'site', 'econom', 'get', 'nation', 'bad', 'common', 'rise', 'tv', 'item', 'opportun', 'individu', 'attack']","['congress', 'hair', 'teach', 'open', 'clear', 'red', 'econom', 'ten', 'author', 'agreement', 'hit', 'charact', 'top', 'anyon']","['along', 'within', 'girl', 'write']","['great', 'realli', 'fact', 'land', 'white', 'alon', 'face', 'republican', 'develop']","['also', 'anoth', 'imag', 'chair', 'state', 'offici', 'feder', 'u', 'commerci']",,,,
480,481,"['idea', 'give', 'listen', 'degre', 'word', 'realiti', 'road', 'seem', 'tv', 'reduc']",['psycholog'],"['civil', 'back', 'phone', 'certain', 'ago', 'pictur', 'speech', 'pretti']","['democrat', 'soldier', 'wait', 'occur', 'game', 'short', 'fight', 'increas', 'sing', 'old', 'admit', 'instead']","['administr', 'differ', 'servic']","['memori', 'across', 'figur', 'war']","['thu', 'worri', 'none', 'leave', 'bill', 'wait', 'bill', 'cost', 'includ', 'suffer', 'feder', 'speech']","['near', 'war', 'wonder', 'cold', 'ga', 'bear', 'simpli', 'work', 'factor', 'road']","['war', 'develop', 'thing', 'step', 'look', 'back', 'close', 'reflect', 'decad', 'compar', 'control', 'clearli', 'law', 'sport', 'public', 'interest', 'issu', 'low', 'human', 'sea', 'fire', 'cover']","['mention', 'fill', 'recent', 'part', 'recent', 'scene', 'futur', 'think', 'oil', 'smile', 'anyon', 'common', 'inform', 'black', 'attack', 'green', 'social', 'respons', 'establish', 'babi', 'owner']",
481,482,"['countri', 'pick', 'east', 'televis', 'growth', 'support', 'east', 'train']","['person', 'financ']","['pay', 'often', 'first', 'floor', 'singl', 'sinc', 'save']","['summer', 'polit', 'close', 'civil', 'forward']","['never', 'church', 'offic', 'set', 'decid', 'thu', 'run', 'impact', 'tree', 'sister']","['team', 'whatev', 'special', 'author', 'space', 'middl', 'hot', 'ahead', 'centuri', 'beyond', 'first', 'write', 'polit', 'music', 'sometim', 'live', 'page', 'despit']","['power', 'energi', 'month', 'allow', 'buy', 'away', 'item', 'less', 'heavi', 'soldier', 'music', 'offer', 'call', 'militari', 'benefit', 'particip', 'six', 'help']","['magazin', 'candid', 'ask', 'world', 'draw', 'imag', 'page', 'oper', 'economi', 'peopl']",,,
482,483,"['expert', 'compar', 'shake', 'trial', 'high', 'stuff', 'polit', 'talk', 'man', 'rich', 'hous', 'singl', 'room', 'campaign', 'window', 'drop', 'gun', 'enough', 'discus']",['entrepreneurship'],"['democrat', 'hospit', 'hour', 'polit', 'strong', 'hope']","['least', 'cultur', 'polit', 'marriag', 'nation', 'phone', 'model', 'minut', 'economi', 'difficult', 'time', 'prove', 'yard', 'guy', 'eat', 'abl', 'approach']","['watch', 'race', 'project', 'help', 'appli', 'cultur', 'standard', 'alreadi', 'mouth', 'movement', 'hospit', 'bad', 'like', 'bank', 'sourc', 'group', 'unit', 'land', 'reflect', 'floor', 'idea', 'street', 'polici']","['effect', 'posit', 'pm', 'improv', 'grow', 'guy', 'none', 'mother', 'side', 'polici', 'hold', 'season', 'lawyer', 'hear', 'polici', 'situat', 'class']","['fund', 'suffer', 'within', 'evid', 'movi', 'outsid', 'hair', 'respond', 'beyond', 'product', 'abl', 'bring', 'articl', 'crime']","['practic', 'read', 'develop', 'paint', 'consid', 'often', 'budget', 'improv', 'free', 'black', 'summer', 'republican', 'feel', 'gener', 'child']","['form', 'local', 'specif', 'price', 'east', 'bring', 'world', 'agenc', 'green', 'someth', 'especi', 'entir', 'form']",,
483,484,"['fli', 'peac', 'tv', 'well', 'southern', 'other', 'smile', 'sometim', 'prepar', 'act', 'properti', 'stori', 'imagin']",['histori'],"['polic', 'lose', 'sister', 'let', 'identifi', 'tabl', 'nice']","['score', 'colleg', 'though', 'memori', 'blue', 'degre', 'must']","['scientist', 'much', 'among', 'think', 'trade', 'season', 'method', 'stori', 'phone', 'great']","['futur', 'outsid', 'next', 'hope', 'yeah', 'charact', 'tonight', 'decad', 'white', 'listen', 'reflect', 'wonder', 'take', 'run']","['director', 'scientist', 'statement', 'mention', 'age', 'polit', 'town', 'someth', 'explain', 'seat']","['card', 'whatev', 'career', 'place', 'inde', 'notic', 'realiz', 'may', 'section', 'result', 'seven', 'end', 'imag', 'nation', 'purpos', 'push']","['result', 'watch', 'sure', 'approach', 'type', 'child', 'major', 'car', 'radio', 'financi', 'worri', 'centuri', 'either', 'lawyer', 'trip', 'summer', 'author', 'assum', 'car', 'let', 'comput', 'garden', 'environment', 'debat', 'common', 'hotel', 'avoid', 'scene', 'main', 'differ', 'good']",,
484,485,"['six', 'great', 'capit', 'close', 'strategi', 'although', 'travel', 'church', 'drive', 'peac', 'leav']",['histori'],"['cover', 'offer', 'differ', 'sourc', 'crime', 'senior', 'leader', 'tree', 'sea', 'signific', 'attent', 'present', 'best', 'exactli']","['tend', 'send', 'relationship', 'worker', 'cultur', 'run', 'much', 'other', 'worker', 'recent', 'tend', 'receiv', 'attack', 'laugh', 'job', 'total']","['glass', 'view', 'well', 'feder', 'comput', 'manag', 'role', 'polit', 'summer', 'natur', 'former', 'letter', 'question', 'begin', 'land', 'nice', 'end', 'mr', 'necessari', 'take', 'treatment', 'dream']","['travel', 'year', 'movi', 'someth', 'listen', 'question', 'ye']",,,,,
485,486,"['boy', 'deep', 'data', 'point', 'total', 'audienc', 'though', 'crime']","['health', 'fit']","['close', 'month', 'author', 'free', 'specif', 'window', 'trial', 'might', 'tough']","['civil', 'take', 'radio', 'soldier', 'nation', 'direct', 'product', 'bed', 'spring', 'career', 'custom', 'pull', 'man', 'food', 'note', 'check', 'improv', 'hospit', 'valu', 'behavior', 'weight', 'data', 'shoulder']","['month', 'miss', 'might', 'window', 'sever', 'former', 'pay', 'seem']","['enjoy', 'program', 'rang', 'walk', 'sinc', 'two', 'account']","['find', 'hour', 'scene', 'individu', 'green', 'across', 'signific', 'everyth', 'eye', 'whether', 'end', 'person']","['soldier', 'ever', 'fall', 'talk', 'first', 'knowledg', 'daughter', 'area', 'safe', 'custom', 'hous', 'quit', 'ahead', 'cultur', 'natur', 'least', 'matter', 'huge', 'drug', 'sea', 'five', 'safe']",,,
486,487,"['show', 'middl', 'let', 'method', 'know', 'form', 'identifi', 'alon', 'east', 'mani', 'oper', 'analysi', 'must', 'lay', 'bodi']","['quantum', 'comput']","['cup', 'colleg', 'model', 'campaign', 'seat', 'say', 'street', 'car', 'day', 'messag', 'surfac']","['ever', 'show', 'identifi', 'option', 'option', 'eat', 'watch', 'everi', 'result', 'professor', 'news', 'center', 'need', 'candid', 'send', 'clearli', 'market', 'return', 'stop', 'safe', 'past']","['measur', 'real', 'give', 'gun', 'abl', 'import', 'present', 'troubl', 'fill', 'free', 'safe', 'main', 'clearli', 'situat', 'experi', 'congress']","['full', 'least', 'good', 'green', 'eye', 'provid', 'chair']","['join', 'floor', 'top', 'think', 'face', 'along', 'may', 'bear', 'thought', 'wrong', 'safe', 'next', 'good', 'arm', 'secur', 'model', 'train', 'vote', 'confer', 'add', 'part', 'low', 'whatev', 'leav', 'everybodi']","['learn', 'writer', 'differ', 'consum']",,,
487,488,"['reduc', 'comput', 'voic', 'tax', 'simpl', 'alreadi', 'produc', 'six', 'pretti', 'troubl', 'decis', 'issu', 'final', 'guess']","['quantum', 'comput']","['billion', 'east', 'entir', 'signific', 'tonight', 'marriag', 'car', 'bag', 'full', 'land', 'human', 'possibl', 'later', 'societi', 'heavi', 'director', 'role', 'lead', 'industri']","['law', 'travel', 'owner', 'cover']","['chair', 'white', 'cut', 'writer', 'rich']","['protect', 'arriv', 'garden', 'draw', 'lose', 'share', 'prove', 'drive', 'project', 'candid', 'futur', 'busi']","['yard', 'food', 'travel', 'strategi', 'world', 'yet', 'provid', 'increas', 'bag']","['energi', 'pm', 'step', 'qualiti', 'visit', 'head', 'bag', 'behavior', 'control', 'becom', 'toward', 'build', 'specif', 'ball', 'campaign', 'case', 'new', 'white', 'music', 'grow', 'insid', 'becom', 'ask', 'arriv', 'mr', 'give']",,,
488,489,"['price', 'mention', 'middl', 'common', 'figur', 'allow']",['sociolog'],"['decad', 'increas', 'prevent', 'enter', 'two', 'determin', 'rate']","['popular', 'control', 'player', 'forget', 'field', 'financi', 'think', 'languag']","['follow', 'foot', 'attorney', 'ten', 'section', 'check', 'north', 'project', 'cell', 'pick']","['wrong', 'product', 'deal', 'ga', 'tabl', 'point', 'space', 'guy', 'ball']","['program', 'must', 'data', 'control', 'partner', 'lawyer', 'upon']",,,,
489,490,"['man', 'end', 'question', 'cover', 'gener', 'stori', 'real', 'instead', 'citizen', 'player', 'notic']","['artifici', 'intellig']","['shoulder', 'soon', 'drive', 'develop', 'howev', 'name', 'repres', 'huge', 'near', 'surfac', 'especi', 'head', 'environ', 'war', 'rock', 'respons', 'fire', 'item', 'seem', 'enter']","['station', 'hope', 'plant', 'centuri', 'structur', 'success', 'parent', 'trade', 'road', 'wrong']","['away', 'ball', 'six', 'anyon', 'see', 'support', 'pay', 'least', 'difficult']",,,,,,
490,491,"['feel', 'school', 'discov', 'week', 'democrat', 'land', 'action', 'class', 'fine', 'take', 'meet', 'front', 'debat', 'risk', 'least', 'despit']",['entrepreneurship'],"['staff', 'ever', 'chair', 'organ', 'dinner', 'compani', 'entir', 'choos', 'hospit', 'drive', 'price']","['dog', 'low', 'attent', 'much', 'work', 'presid', 'great', 'approach', 'vote', 'see', 'case']","['beyond', 'never', 'offici', 'studi', 'ahead', 'everyth', 'perform', 'rise', 'theori', 'save', 'day', 'even', 'north', 'plant', 'avoid', 'success', 'true', 'well', 'five']","['prove', 'seem', 'answer', 'prevent', 'run', 'soldier', 'condit', 'even', 'perform', 'interest', 'somebodi', 'oil', 'author', 'tell', 'someon', 'new', 'man', 'sinc', 'light', 'polit']","['share', 'polit', 'station']","['rich', 'catch', 'alon', 'trip', 'enjoy', 'market', 'much', 'lawyer', 'popular', 'fear']",,,
491,492,"['sign', 'perform', 'claim', 'sound', 'phone', 'eye', 'form']",['histori'],"['ball', 'yet', 'identifi', 'line', 'manag', 'wrong', 'sport', 'within', 'profession', 'room', 'quit', 'program', 'involv', 'claim', 'job', 'area', 'church', 'age', 'realiti', 'democrat', 'task']","['secur', 'see', 'readi', 'current', 'summer', 'presid', 'one', 'howev', 'child', 'audienc']","['run', 'famili', 'almost', 'maintain', 'hotel', 'success', 'pattern', 'school']","['wind', 'movement', 'staff', 'pictur', 'home', 'drug', 'three', 'consum', 'alreadi', 'properti']",,,,,
492,493,"['bank', 'sinc', 'teacher', 'democrat', 'invest', 'certainli', 'relationship', 'break', 'kitchen']","['climat', 'chang']","['method', 'surfac', 'nation', 'el', 'thu', 'someth', 'arriv']","['respond', 'matter', 'voic', 'pas', 'probabl', 'seriou', 'current', 'bodi', 'alway', 'relationship']","['small', 'away', 'mani', 'price', 'like', 'rang', 'involv', 'cold', 'want', 'physic', 'front', 'heart', 'think', 'bar', 'sen', 'question', 'anyon', 'lay', 'door', 'citi']","['discus', 'repres', 'articl', 'approach', 'similar', 'stop', 'citizen', 'alon', 'bad', 'feel', 'everyth', 'perform', 'may', 'store', 'seven', 'rise', 'environment', 'live', 'hundr', 'head', 'includ', 'soon']","['learn', 'qualiti', 'quit', 'dark', 'enter', 'hand', 'believ', 'strategi']","['act', 'full', 'wall', 'sinc', 'detail']","['like', 'explain', 'goal', 'pay', 'earli', 'music', 'attorney', 'democrat', 'abil', 'import', 'bill', 'newspap']","['loss', 'senior', 'thu', 'question', 'later', 'tough', 'republican', 'short', 'new']","['field', 'offer', 'industri', 'year', 'view', 'color', 'prove', 'film', 'line', 'seek', 'behind', 'true', 'stop', 'increas', 'identifi', 'edg', 'field']"
493,494,"['one', 'wear', 'reduc', 'major', 'suddenli', 'score', 'right', 'ten']",['robot'],"['central', 'father', 'war', 'thing', 'provid', 'reduc', 'whatev', 'friend', 'cultur', 'analysi', 'go', 'human']","['news', 'standard', 'american', 'often', 'scene', 'type', 'gener', 'audienc', 'scienc', 'look', 'perform', 'discus', 'consid']","['import', 'cup', 'chair', 'sister', 'accept', 'pay', 'scientist', 'local', 'financi', 'exampl']","['get', 'wind', 'grow', 'commerci', 'stori', 'pattern', 'ask', 'away', 'carri', 'noth', 'variou', 'prepar', 'senior', 'inde', 'rather', 'work', 'life', 'number', 'rise', 'main', 'difficult', 'citizen']","['whole', 'return', 'chair', 'within', 'western', 'result', 'sound', 'medic', 'fill', 'fall', 'wish']",,,,
494,495,"['make', 'similar', 'account', 'space', 'readi', 'appear', 'later', 'dinner', 'school', 'far', 'billion', 'still', 'member', 'war', 'popul', 'husband']",['histori'],"['decad', 'task', 'sign', 'peopl', 'easi', 'three', 'end', 'u', 'guy', 'right', 'product', 'order', 'turn', 'high', 'blood', 'skin', 'enjoy']","['ok', 'loss', 'power', 'catch', 'worker', 'coupl', 'tv', 'el', 'protect', 'recogn', 'alon', 'result', 'third', 'treatment', 'recent', 'social', 'section', 'stori', 'month', 'decad', 'artist', 'movi', 'suffer', 'mr', 'would', 'region', 'hotel', 'movement', 'possibl', 'mouth', 'central']","['pull', 'exactli', 'store', 'read', 'secur', 'daughter']","['unit', 'oil', 'person', 'form', 'though', 'standard', 'marriag', 'qualiti', 'skill', 'key', 'tell', 'militari']","['brother', 'involv', 'fight', 'train', 'data', 'energi', 'edg', 'cours', 'support', 'admit', 'thousand', 'later', 'unit', 'everi', 'voic', 'cut', 'big', 'consum']","['cost', 'spring']","['center', 'staff', 'concern', 'attack', 'kitchen', 'role', 'secur', 'outsid', 'network', 'develop', 'writer', 'presid']","['per', 'environment', 'billion', 'address', 'impact', 'home', 'author', 'imag', 'support', 'environment', 'onto', 'camera', 'give']",
495,496,"['everyon', 'run', 'new', 'travel', 'husband', 'want', 'experi', 'young', 'popul', 'may', 'stop', 'happi', 'throughout', 'govern', 'increas', 'without']","['career', 'develop']","['choic', 'act', 'item', 'rich', 'toward', 'knowledg', 'increas', 'draw', 'wide', 'result', 'determin', 'final', 'soldier', 'hit', 'father', 'easi', 'fear', 'popular']","['fill', 'newspap', 'everi', 'popul', 'everyon', 'region', 'famili', 'benefit', 'everi', 'growth', 'consum', 'film', 'explain']","['eat', 'natur', 'mission', 'box', 'invest', 'within', 'relat', 'say', 'tend', 'forget', 'forget', 'garden', 'rais', 'well', 'southern', 'either', 'manag']","['talk', 'base', 'everyon', 'sourc', 'pressur', 'eye', 'item', 'deal', 'littl', 'throw', 'agreement', 'career']","['light', 'human', 'democrat', 'eye', 'environ', 'contain', 'involv', 'develop', 'earli', 'forget', 'local', 'score']","['wide', 'congress', 'knowledg', 'among', 'past', 'stand', 'scene', 'insid', 'fall']","['kid', 'move', 'guy', 'fill', 'boy', 'enjoy', 'tabl', 'sen', 'street']",,
