question_id,topic_tokenized,answer_item_1_tokenized,answer_item_2_tokenized,answer_item_3_tokenized,answer_item_4_tokenized,answer_item_5_tokenized,answer_item_6_tokenized,answer_item_7_tokenized,answer_item_8_tokenized,answer_item_9_tokenized
522,sociolog,"tradit,medic,includ,ago,red,five,product,perform,variou,station,parti,alway,practic,messag,howev,agent","secur,build,condit,method,posit,trial,execut,young,amount,experi,offic,environment,believ,actual,site,form,near","far,develop,u,line,feder,church,ball,year,foot,call,avoid,dinner","say,local,contain,heart,bill,environ,race,real,readi,resourc,rule,project,televis,card,page,share,tonight,natur,deal","car,four,whole,seek,fish,democrat,husband,becom,among,sinc,know,girl,home,process,difficult,war,move,sever,student,play,discov,soon,real,thu","happen,like,adult,natur,mayb,form,deal,coupl,nation,bring,forget,reason,leav,model,physic,fill,mission,health,dog",,,
523,"space,explor","dark,mention,style,shoulder,ground,action,perform,knowledg,relat,write","compani,blue,stori,test,read,base,chair,hope,six,section,valu,father,hair","everyth,signific,whether,civil,ok,impact,car,town,cup,guess,within,though,rock,build,ago,cut,bill,rate,measur,hundr,never,father,suddenli,perform","invest,question,simpl,fli,speech","studi,wrong,industri,claim,pattern,face,worri","young,section,decis,seem,husband,medic,tree,author,major,properti,event",,,
524,"space,explor","way,meet,space,light,tabl,court,econom,particular,hand,use,commun,door,individu,drug","quickli,throughout,back,prevent,agenc","fine,machin,fast,opportun,dark,everi,must,commun,attack,mention,much,differ,somebodi,feel,big,shake,ok,pay,offic,star","final,feel,scienc,forc,suddenli,outsid,littl,write,someon,determin,stay,candid,ask,peac,place,candid,public,dog,physic","minut,sometim,financi,worker,book,chang,hotel,realli,employe,region,possibl","draw,recent,cultur,subject,next,also,eye,respond,child,middl,hope,tend,record,offici,upon,industri,career,away,marriag",,,
525,educ,"teach,reach,invest,move,hard,requir,church,put,secur,type,night,turn,low,fill,region,factor,although,follow","want,carri,six,gener,especi,data,stock,seri,blue","involv,import,place,wall,join,sport,student,next,alon,valu,part,right,everyon,morn","letter,none,paint,produc,first,smile,box,probabl,continu,black,condit,floor,point,studi,peopl,serv","buy,success,win,result,start,reason,tabl,wide,commun,shoulder,surfac,offer,offic","seri,rais,better,teacher,six,crime,offic,bill,larg,lot,factor","take,listen,agent,point,assum,probabl,face,court,call,take,nation,oil,prepar,candid,money,stage",,
526,histori,"travel,feel,could,follow,process","past,color,theori,onto","confer,deal,truth,later,peopl,travel,stock,camera,child","cost,simpl,laugh,strategi,save,teach,key,door,world,build,manag,tough,room,foot,eye,degre,start,nation,bed","cover,clearli,note,top,among,close,sing","place,first,high,offici,cultur,least,share,door,current,peac,size,poor,doctor,fight","class,group,coupl,everyth,would","offic,coupl,troubl,board,level,noth,month,evid,fish,polit,includ,huge,scientist,program,blood,insid,gun,still,expect,court,particularli",
527,sociolog,"congress,rememb,fire,partner,agent,mr,drop,partner,use,littl,receiv,decad,differ,situat,alway,protect","section,organ,colleg,drug,day,messag,suddenli,human,high,need,often,account","garden,creat,maintain,three,invest,provid,whether,spend,necessari,understand,measur,line,power,ask,even,clearli,one,get,debat,accept,manag,heart","debat,west,togeth,high,station,staff,nation,page,ten,low,girl,mouth,move,exactli,life,particular,daughter,dog,protect,ground,institut","part,open,happen,stock,fill,dream,church,professor,box,natur,beauti,statement,red",,,,
528,"environment,scienc","theori,exactli,season,approach,world,chair,right,tree,analysi,draw,report,mouth","believ,surfac","would,affect,enter,see,understand","everyth,free,without,whose,democrat,nation,soon,career,religi","peopl,messag,beat,finish,mayb,speech","piec,profession,tree,poor,clearli,place,organ,somebodi,member,realiz","live,without,price,push,agreement,sure,purpos,court,mani,expect,pressur,data,watch,drop,argu,despit","million,day,presid,near,outsid,morn,much,accord,tell,behind,writer",
529,cybersecur,"give,perform,alreadi,way,expert,vote,point,south,reach","properti,show,account,call,medic,ga,follow,fall","middl,amount,area,yeah,ever,machin,sens,strong,drive,onto,pay,field,purpos,white","custom,rate,cover,speech,hard,arriv,result,custom,modern,season,noth","occur,million,water,stori,put,hold,audienc,eat,option,sound","major,soon,reach,offici,compar,also,trade,appli,walk,resourc,walk,hair,least,guess","surfac,drive,citi,similar,price,respons,differ,model,imag,resourc,mayb,nearli,form,hotel,talk,execut","local,reason,mention,societi","middl,often,color,hard,part,earli,exist,fish,similar,tell,beyond"
530,"artifici,intellig","section,record,mouth,similar,project,quickli,sing,howev,respond,skill,perform,product,staff,news,bank,side,show,parti,take,father","human,money,face,tree,mr,artist,claim,agre,ahead,actual,real,along,drop","work,militari,assum,agenc,candid,goal,rather,partner,custom,sister,reason","base,requir,put,blood,economi,amount,concern,decid,although","east,outsid,profession,rate,western,high,truth,agreement,campaign","top,defens,father,relat,creat,break,design,field,exactli,product,pick,manag,maintain,scienc,bad,color,base,tree","sing,present,valu,cut,loss,bill,identifi","scientist,way,social,hundr,student,heart,impact,financi,rule,citizen,say,reflect,commun",
531,entrepreneurship,"know,start","two,big,prevent,hit,lead,nation,choos,worri,fast,center,develop,busi","measur,els,street,store,beyond,stuff,oil,speech,show,issu,paper,yeah,econom","respons,clear,firm,miss,soldier,occur,forget,hand,standard,well,ask,law,per,long,understand,institut,imag,design","magazin,direct,sit,market,behind,arriv,analysi,chanc,memori,republican,travel,may,lot",,,,
532,"environment,scienc","card,two,catch,cost,memori,wind,offic,job,make,even,rang,physic,young,nation,today,manag,firm,pay,wall,forward","coach,educ,sever,econom,street,keep,player,anyon,arriv","east,person,believ,shoulder,particip,box,prevent,popular,variou,reflect,campaign,least,easi,main,argu,help,theori,save,late,variou,countri,focu,write,finish,mouth,success,worri","visit,low,despit,peopl","provid,seriou,memori,agreement,ball,thing,accept,shoulder,democrat,particularli,strong","abl,countri,employe,decad,exist,book,leav,share,major","four,give,road,author,room,cover,free,someon,accord,interest,behind,war","elect,night,explain,fear,place,ever,type,somebodi,whatev,everyon,trial,tv,moment,suggest,sourc,hold","concern,go,elect,hand,alway,share,box,statement,player,toward,rest,may"
533,sociolog,"treat,drive,increas,financi,certain,offer,rise,follow,anyth,machin,cell","life,though,other,industri,instead,social,question,fear,modern,floor,forward,togeth,nation,visit,thank,increas,stage,job,civil,bar,player,fire,budget","type,relat,real,financi,six,modern,expect,card,cover,histori",,,,,,
534,histori,"drop,mouth,talk,anoth,manag,artist,realiti,support,common,good,space,entir,laugh,whether,person,wish,usual,meet,man","pick,articl,leav,man,full","anyon,countri,troubl,among,parti,seem,offic,mention,billion,also,long,paint,babi,execut,certainli,fli,effect,mouth,purpos,admit,lay,line,tri,leav,busi,littl,item,wind","parti,total,budget,begin,act,whatev,bag,film","write,foot,invest,act","serv,like,call,half,interview,card,oil,natur,front,near,statement,recogn,white,support,govern,spring","scienc,beat,hundr,game,citi,way,rich,citi,role,product,land,perform,posit,build",,
535,"space,explor","section,hot,seven,wrong,yard,southern,although,articl,crime,would,show,star","unit,candid,air,section,budget,pm,rang,believ,wide,sever,real,common","deal,answer,team,economi,throw","network,well,grow,four,particip,face,appli,record,owner,dog,attack,camera,share,possibl,back,stage,agre,tax,stori,suffer,ever,entir,posit,elect,compar,write","month,poor,less,ahead,bar,possibl,appli,pressur,group,return,includ,partner,popular,across,wind,probabl,game",,,,
536,"person,financ","debat,career,plan,arm,comput,court,everybodi,follow,loss,imag,appli,nice,short,hope,stori,tree,abl","mission,wife,peopl,middl,push,team,must,ground,attent,realiz,decid,messag,posit,form,music","tv,night,practic,mani,tonight,direct,front,staff,risk,earli,six,high,prove,local,writer,polici,qualiti,stand,smile,away","turn,whether,seven,head,fast,brother,world,qualiti,anyth,class,certainli,unit,research,especi,pressur","join,someth,reason,letter,drug,bad,visit,control,side,travel","artist,eat,singl,relat,pattern,medic,record,return,notic,reach,local,east,issu,although,noth,offici,think,part,nice,dinner,sort,realiz,color,tell,half,analysi,like,rich","fine,clear,back","statement,citizen,partner,contain,goal,color,foreign,style,pretti,behind,write",
537,robot,"fire,decad,cover,idea,order,major,charact,prevent,guess,industri,side,respons,blood","street,kitchen,glass,becom,level,meet,oper,easi,research,power,presid,ten,space,never","rate,presid,director,relationship,direct,girl,u,futur,east,alreadi,page","tonight,interview,mayb,success,similar,beat,green,method,expert,store,end,job,articl,recent,specif,standard,million","end,find,economi,blood,author,low,issu,includ,wonder,class,candid,mr,lawyer,east","build,prepar,small,water,seem,ball,militari,soon,drive,visit,follow","last,rather,radio,cultur,condit,lot,design,especi,beyond,pictur,young,issu,person,month,field,develop","scene,everyon,face,rate,model,draw,industri,head,lot,process,mind,add,effect,call,creat,beat,dark,administr,ahead,place,shoulder,design,author,fear,insid,hope,network,day,check",
538,"space,explor","collect,arm,consid,rule,boy,agenc,particularli,staff,design,south,wind,visit","beyond,finish,success,someth,wish,full,employe,discov,often,past,chang,agre,civil,religi","polici,idea,accord,opportun,sing,cup",,,,,,
539,"person,financ","messag,democrat,option,medic","polic,type,discov,along,price,polit,parent,look,colleg,discov,whatev,action,year,religi,success,return,ahead","small,along,rememb,red,game,realiz,power,insid,past","entir,watch,see,result,program,eat,kid,spring,prove,scene,home,oper,admit,father,teach,firm,land,sure,trip,necessari,pm,perform,high,feder","evid,charact,even,food,care,chanc,sound","hard,account,impact,whole","quickli,repres,spend,educ,beat,chang,sing,stage",,
540,histori,"son,subject,tax,tell,among,degre,letter,bad,despit,becom,five,assum,bag,practic,compani,enough","wait,rather,bring,wear,pay,stuff,still,congress,colleg","purpos,particip,cell,activ,think,peac,worker,sure","pull,want,race",,,,,
541,psycholog,"career,plan,scientist,event,wonder,sing,studi,last,treat,war,believ,light,develop,togeth,fine","perhap,listen,leav,militari,eight,far,secur,big,give,long,popular,hair,pay,upon,tradit,true,economi,feel","paper,grow,develop,serv,get,suffer,cup,child,best,sister,econom,play,return,posit,pay,head,resourc,gener,quit,secur,deep,blood,answer,chang","site,play,avoid,card,player,intern,develop,process,part,still","head,mother,move,morn,american,talk,word,somebodi,present,respons",,,,
542,blockchain,"alon,includ,care,must,travel,water,certain,partner,white,tri,kind,mani,interest,morn","safe,soon,summer,candid,busi,form,movement,cost,congress","thing,age,differ,style,better,probabl,current,wall,quickli,feel,act",,,,,,
543,"career,develop","happen,paint,wish,choic,whose,choos,suffer,summer,edg,away,shake,court,treatment,degre,servic,explain,certainli,littl,ago","join,econom,finish,sign,confer,finish,realiz,north,big,includ,tv,today,attent,militari,economi,medic,degre,receiv","stock,insid,serv,near,public,throughout,final,three,bill,recent,bank,rock,minut,inde,dinner,around,becom,might","movement,listen,cultur,citizen,rock,road,group,compar,describ,econom,hous,cup,similar,u",,,,,
544,"person,financ","term,wind,mention,forward,would,pick,mind,song,school,qualiti,reflect,name,simpli,bill,agreement,avail,save,agent,build","role,write,need,friend,think,travel","resourc,rock,accord,administr,employe,film,research,prepar,import,speak,care,singl,hand,face,section,signific,anyth,add,program,democrat,garden,direct,next,address,state","compar,tend,tv,even,leader","firm,gener,ago,popul,discuss,beauti,cours,region,rock,arriv,front,econom,prevent,scientist,despit,difficult,similar,industri,upon,arm,colleg,lawyer,seri,window","word,seri,agenc,local,sport,other,believ,ground,manag,line,develop,gun,water,put,close,machin",,,
545,"career,develop","tough,author,ahead,improv,billion,design,one,shake,town,method,govern,avoid,someon,discov","ask,world,former,well,research,focu,parent,knowledg,yard","blood,read,fill,recogn,famili,democrat,arriv,differ,govern,environment,catch,learn,pa,idea,servic,small,western,firm","within,method,almost,discu,treatment,save,professor,head,accept,carri,total,road,price,store,involv,school,elect",,,,,
546,"climat,chang","wind,receiv,term,happi,anim,scientist,similar,help,identifi,offici","attent,whose,share,decid,foot,happen,back,present,kitchen,probabl,term,learn,economi,law,shake,senior,economi,tend,today,none,protect,marriag","imagin,newspap,troubl,region,run,despit,young,share,site,memori,voic,site,quit,employe","hospit,four,provid,movement,marriag,team,wish,area,reveal,modern,center,instead,suggest,paper","page,result,perform,avail,worker","wind,train,treatment,cold,free,get,woman,hit,network,american,catch,side,sign,seem,rais,claim,true",,,
547,"career,develop","high,usual,avail,second,team,network,fear,even,girl,read,win,train","popul,involv,return,report,particularli,word,receiv,social,member,gun,dog","leav,none,follow,manag,check,gener,room,babi,offic,rest,move,invest","within,top,base,thousand","shoulder,ahead,mission,surfac,still,languag,magazin,mayb,hour,section,major","along,pattern,anoth,whether,agre,forc,write,green,professor,provid,edg,anyon,lawyer","yeah,recogn,blue,wrong,fact,shake,region,agre,station,quit,catch,imagin,occur,togeth,throughout,agenc,weight","theori,carri,growth,purpos,close,arriv,exactli,servic,other,green,name,dinner,need,region",
548,"climat,chang","focu,capit,babi,fill,famili,requir,road,even,far,articl,religi,pay,colleg,check,art,statement,dog,believ,scienc,child","answer,materi,current,claim,staff,build,turn,similar,safe,actual,seat","attack,countri,posit,maintain,amount,great,technolog,right,size,late,elect,west,lot,machin,bar,televis,interview,serv,pull,congress","real,appli,import,hope,kitchen,follow,let","billion,citi,measur,system,degre,confer","window,nation,follow,cut,plan,song","inde,admit,statement,right,audienc,increas,futur,thu,languag,take,bring","along,red,place,defens","term,middl,especi,color,choos,els,son,stop,start,forc,throw,tell,page,price,million"
549,"web,develop","pattern,firm,financi,medic,middl,hotel,coupl,becom,card,far,sound,measur,mind,worker,front,south,box","necessari,far,foreign,prevent,also,interest","per,wait,televis,buy,send,expert,els,effect,loss,wait,ga,institut,leader,letter,consum,speak",,,,,,
550,"digit,market","say,though,born,risk,senior,simpl,often,hous,eight","ask,explain,qualiti,list,speech,method,foreign,fire,singl,whether","seat,partner,dark,throw,remain,final,south,worker,continu",,,,,,
551,"climat,chang","safe,street,messag,theori,parent","behavior,age,senior,ahead,spend,enough,build,tonight,democrat,discuss,gener,ball,affect,develop,attack,great,friend,like,coach,summer","imag,bad,els,candid,debat,necessari,other,doctor,guy,want,continu,pay,studi,hard,let,thought,event,much",,,,,,
552,"career,develop","tend,charg,train,past,seri,machin,carri,even,week,plant,perform,avoid,sell,kind,loss,sometim,trip","decid,relat,minut,mr,popular,write,improv,life","person,relat,sing,season,high,owner,short,reach","dinner,hair,consid,back,offer","particularli,board,particip","employe,four,soldier,becom,day,church,play","power,grow,happi,fact,vote,realiz,whether,order,teach,feel",,
553,"artifici,intellig","record,center,two,none,top,area,rise,glass,machin,might,buy,artist,avail,shake,style,arriv,remain,minut,beauti,need,season","resourc,laugh,live,move,yeah,audienc,improv,measur,third","thank,congress,scene,vote,pa,certain",,,,,,
554,"quantum,comput","talk,exist,expect,son,mother,keep,seven,soon,tabl,feel,red","nation,alway,cell,oper,garden,suddenli,color,yeah","month,inform,wrong,main,south,tv,sure,laugh,societi,book,wind,noth,effect,data","laugh,open,fall,card,particularli,budget,tv,readi,report,sea,chang,eye","memori,fear,paper,worker,sea","tree,board,resourc,littl,thank,mani,tell,whole,polici,center","prove,allow,live,eye,centuri,main,doctor,total,quickli,everyon",,
555,histori,"woman,kitchen,project,begin,exampl,song,number,benefit,thousand","take,left,rememb,thousand,even,govern,half,kitchen,shake,anim,art,past,clearli","like,buy,fill,experi,manag,futur,meet,tell,fire,hous,million,rememb,indic,citi,choic,coupl,new","radio,beat,act,howev,deep,abl,foreign,oil,ask,risk,pay,station,bad,offer,great","case,lawyer,may,cold,order,thing,mouth,polit,unit,interest,execut,phone","difficult,heart,materi,wind,charg,tv","colleg,sport,buy,articl,class,food,suggest,much,signific,mind,comput,remain,industri,rest,subject,show,none","feel,food,civil,democrat,event,feel,paper",
556,"environment,scienc","local,chair,centuri,thousand,case,imagin,democrat,growth,also,full,rate,sort,natur,tree,anyon,consum,kind,name,support,pressur,financi,agent,decis,specif,whatev,fear,mention","speak,messag,white,exist,stock,wrong","work,hour,servic,research,join,religi,usual,list,let,career,realli,return,suggest,upon,alreadi,larg","collect,sure,eat,skill,soon","item,administr,son,role","movi,onto,show,door,kid",,,
557,entrepreneurship,"materi,answer,cut,partner,figur,six,seem,see,benefit,hot,messag,free,upon,store,truth","could,design,fill,free,manag,market,late,although,discuss,presid,rise,husband,later,recent,later,simpl,wish,expect,occur","rate,line,face,sens,interview,late,model,trial,threat","adult,hand,eat,lot,feel,coupl,within,right,school","current,feder,stop,low,item,spend,opportun,nice,qualiti,subject,anoth,occur,arriv,town,enter,level,follow",,,,
558,robot,"week,howev,threat,issu,process,parti,result,throw","prove,effort,chair,wife,concern,year,militari,oil","countri,parti,research,govern,may,studi,heavi,expect,attack,differ,card,walk,qualiti,oil,director","color,rang,card,behavior,happen,across,old,art,sell",,,,,
559,"environment,scienc","throw,black,govern,polit,thousand,success,charg,today","throw,realli,imagin,agreement,variou,cours,father,heart,train,ask,peopl","section,medium,scienc,phone,interest,stori,degre,enough,word","elect,type,anyth,els,threat,week,still,speak,road","offic,even,attent,creat","find,move,age,someon,case,view,mr","age,avail,parti,window,strong,campaign","industri,eight,pull,throw,despit,littl,present,purpos,market,econom,institut,somebodi,make,evid,morn,trial,seek,singl",
560,"data,scienc","goal,full,type,leav,sea,east,loss,throw","six,gener,event","rais,anim,bodi,choic,fear,cultur,check,claim,artist,forget","thousand,piec,scienc,especi,behind,stand,give,fall,artist,owner,centuri,peopl,call,hand,reason,mani,threat,idea","exist,store,yeah,member,debat,growth","growth,seriou,polic,audienc,class,garden,month,major,coupl","among,far,certainli,law,thought,get,tri,loss,size,call,easi,popul,road,play,attent,around,statement,interest,ahead,thu",,
561,"digit,market","home,challeng,care,whole,develop,mr,mention,one,concern","huge,firm,wish,confer,window,decis,build,go,skin,hour,opportun,realiz","blue,process,stop,trade,campaign,fight,street,hot,around,upon",,,,,,
562,blockchain,"easi,focu,nation,sens,beyond,quit,wrong,well,say,certain,explain,littl","presid,believ,anyon,form,moment,back,littl,rang,agenc,capit,mother,polit,beauti,career,system,network,would,civil,pressur,tv","main,parti,room","degre,pretti",,,,,
563,educ,"effect,protect,modern,specif,type,seem,offici,direct,tough,charg,sens","final,feel,current,central,rememb,sinc,drop,continu,road,togeth,realiti,affect,letter","real,behind,hand,close,toward,reduc,chang,occur,data,subject","decid,readi,student,decid,along,author,whose,surfac,old,church","enough,activ,ahead,religi,respons,teach,front,act,sit,tree","rememb,support,wall,quickli,wind,forward,posit,anyon,clear,brother","assum,mission,face,pressur,littl","morn,even,rather,organ,voic,boy,note",
564,"space,explor","gener,believ,result,profession,question,wide,campaign,project,boy,alreadi,art,unit,record","around,director,tell,blood,collect,lose,key,feder,small,eat,southern,agent,recent,point,level,mention,someth,new,enjoy,bodi,hard,project,like,discov,town","troubl,polit,think,yet,tough,time,firm,road,scienc,concern,let,edg,boy,defens,rate","debat,offic,factor,success,develop,tree,democrat,fall,like,program,subject,mayb,larg,either,find,hous,hour,elect,soldier,consid,ask,space,oil,method,avail,short","perhap,let,human,relationship,thu,chang","upon,test,deep,dinner,camera,thank,south,kitchen,guess,model,famili,rememb","reach,rate,action,nation,star,cultur,sever,thought,film,huge,big,colleg,without,buy,phone,stuff,today,avail","question,respons,letter,seat,energi,design,particularli,street,skill,agreement,mayb","someon,boy,beauti,oper,mother,pictur,effort,skill,major,real,suggest"
565,"digit,market","throw,plant,great,everi,manag,focu,capit,challeng,cell,fight,natur,face,modern,data,hard,mouth","sit,say,institut,bank,blue,structur,possibl,method,husband,offic,everyon,discuss,return,treat,civil,away,chang,north,money,chair,set,place,age,bill,east,similar","also,full,yeah,forget,sit,teach,everyon,collect,ever,drug,activ",,,,,,
566,"space,explor","capit,rest,worri,question,recent,use,cut,wish,color,main,piec,amount,get,wrong,moment,although,could,heart,unit,minut,treatment,three","third,name,posit,thousand,dream,recogn,skill,market,human,level,cut,seriou,popular,prove,voic,relat","major,glass,even,student,without,meet,ball",,,,,,
567,"health,fit","onto,save,player,decis,discuss,health,tabl,increas,poor,travel,might,rememb,magazin,commerci","art,station,west,rate,fight,charg,detail,result,trip,alon,effort,event,hous,behavior,near,challeng,environment,great,project","particip,candid,recogn,american,well,though,wind,land,pictur,money,threat,memori,hospit,determin,similar,offer,pm,foot,fire,like","imagin,capit,democrat,expect,network","beyond,light,govern,posit,particularli,simpli,thought,call,game,financi,rise,leader,site,sell","power,train,bit,direct,exactli",,,
568,robot,"pattern,sourc,best,democrat,rock,insid,larg,make,green,usual,stop,administr,machin,receiv,woman,threat,institut,result,best","gun,pa,profession,street,prevent,popul,question,marriag,next,dream,reveal,particip,live,art,suddenli,station,fund,stock,direct,mani,let,fast,arm","speech,respons,environment,three,scienc,instead,mother,church,view,measur,servic,well,loss","clearli,take,anyon,world,home,head,sell","piec,thu,fire,mr,like,specif,author,ok,low,build,school","white,opportun,ball,check","pull,bank,pm,million,scienc,great,film,carri","particular,citi,worri,buy,none,manag,part,militari,walk,natur,interview,repres,medium,accord,fact,agreement,western,discov","present,variou,artist,truth,pattern,noth,hope,foreign,mr,partner"
569,entrepreneurship,"institut,small,method,strong,accord","social,democrat,allow,feel,build,rock,describ,figur,career,matter,comput,part,side,let,two","popular,billion,take,accept,concern,rais,open,door,thought,son","decad,turn,situat,hot","ten,window,form,shake,new,hair,event,live,civil,anim,sever","leav,manag,busi,set,newspap,theori,hard,larg,grow,term,list,wide,first",,,
570,"machin,learn","begin,student,place,part,busi,home,evid,togeth,order,bar,direct,five,seriou,alreadi,order,behavior,particular,success,outsid,certainli,letter,anyth,start,thank,mention","possibl,sign,rise,model,mouth,goal,anoth,visit,hot,anim,add,lot,impact,everybodi,mouth,challeng,young,tonight,offici,fear,sport,cultur,east,degre","partner,forward,chang,billion,either,rich,turn,sell,part,phone,act,argu",,,,,,
571,sociolog,"pull,drug,best,player,chang","right,rich,institut,summer,earli,thank,around,bag,fear,decid,bring,bar","feel,includ,state,eye,relationship,box,give,sing,meet,gener,sea,program,pick,stock,add,week,attack,born,final","option,happi,realli,visit,instead,full,half,languag,understand,offic",,,,,
572,histori,"none,born,practic,analysi,water,ground,crime,view,feder,morn,govern,employe,machin,success,whatev","coupl,u,plant,page,confer,energi,movement,particular,deep","imagin,nation,statement,execut,staff,energi,offici,receiv,modern,size","thing,woman,care,thought,forc,becom,reduc","red,major,real,woman,base,evid,beauti,spring,type,writer,bank,trade,help,mind,bed,capit,instead,perform,speak,health,want","road,democrat,save,deep,foreign,pattern,readi,camera,prove,main,babi","seven,five,member,score,guess,ever,cut,whatev,hair,send",,
573,"artifici,intellig","first,southern,light,main,inde,ground,state,thu,begin,mean,rock,rememb,accept,throw,relat,guy,resourc","quickli,exist,bank,special,whether,visit,pay,articl,surfac,signific,posit,order,invest,mind,hold,must,throw,offici,minut,pa,thing,natur,bad,hope,sever","world,present,head,environment,modern,blood,speech,section,republican,fear,qualiti","colleg,partner,school,minut,nation,dark,help,appear,get,mean,feder,live,great,clearli,foot,report,thank,laugh,lead,simpl,author","lawyer,child,rather,win,song,go,author,station,reduc,skin,option,secur,money,past,face,includ,threat,name,alreadi,special,growth,fast,nearli","ye,claim,continu,tabl,seat,respond,recent,sinc,nation,pull,profession,billion,draw,fish,work,name,return,magazin,radio,someon,choic,suddenli,purpos","ga,book,scienc,kind,bit,abil,beat,would,least,second,would,school,left,describ,late,term,adult","book,histori,expect,invest,invest,father,best,program,last,field,teacher,dog,state,author,els,democrat,democrat,debat,close,war,husband",
574,"environment,scienc","technolog,smile,movi,shake,floor,train","action,carri,rang,forward,mr,art,modern,daughter,realli,time,fight","late,data,new,mr,test,worker,rememb,scientist,defens,lay,third,rather,togeth,stori,govern,front","difficult,car,train,differ,stori,join,carri,civil,late,profession,continu,nation,candid,store,field,catch,start,person,check,color,polit,drop,push","commun,admit,like,natur,wish,bill,chair,store,deal,like,industri","treatment,similar,posit,agreement",,,
575,"data,scienc","anyon,return,edg,foot,manag,growth,u,network,focu,trial,pay,prevent,pay,local,particularli,could,card,specif,particip,behavior,push,fill,life,current,dinner,across","major,well,even,develop,degre,structur,sport","game,posit,project,work,articl,truth,individu,travel,health,provid,card,yard,along,hair,write","hard,near,stay,list,laugh,man,reach,court,time,matter,air",,,,,
576,"machin,learn","song,better,accept,wall,name,charact,whatev,budget,sever,serv,abl,almost,ground,garden,everi,pick,direct,mother","season,thing,offic,religi,reveal,enter","top,polit,littl,five,ye,alon","attorney,account,song,decis,abil,east,argu,kid,plan,candid,deal","front,join,report,take,pretti,sister,measur,doctor,sourc,simpli,bank,poor,benefit,visit","close,instead,exactli,see,rememb,kind,decid,less,type,fast,countri,wrong,enter,news,success,three,develop,go,brother","current,differ,fund,person",,
577,"data,scienc","six,babi,upon,week","agent,item,meet,shoulder,sinc,grow,least,red,heart,studi,prevent,articl","none,toward,qualiti,coupl,clearli,first,letter,page,strategi,lawyer,call,sound,differ","often,tri,total,way,green","noth,probabl,son,skill,fund,nearli,civil,part,nice,last","sit,kitchen,move,line,often,singl,develop,choic,administr,save","heart,third,professor,knowledg,similar,els,fall,school,avail,owner,kitchen,hour,teacher",,
578,sociolog,"pressur,nation,maintain,manag,race,use,art","increas,whole,educ,research,differ,take,sort,confer,recent,need,small,central,use,floor,team,hospit,mission,year,cultur,defens,mother,particip,includ,garden","abl,wish,standard,mayb,seem,despit,cold,centuri,babi,major,law,pick,southern,full,never,move,messag,explain,add,environment","gener,east,yet,local,middl,fight,southern,coupl,speak,report,throughout,accord,year,purpos",,,,,
579,psycholog,"impact,sometim,consum,sing,turn,purpos,friend,worker,among,end,move,qualiti,top,beyond,situat","medium,friend,center,paper,per,air,four,food,season,particip,none,sea,tri","drive,car,improv,front","check,choic,appear,list,charact,citi,impact",,,,,
580,cybersecur,"requir,style,boy,tradit,perform,quit,popular,common,citizen,differ","ahead,western,place,speech,littl,debat,staff,none,respons,chair","factor,particular,let,pm,reveal,ye,bring,forc,common","seat,like,event,agenc,central,even,firm,languag,concern,none,reason,beauti,start","music,staff,plant,listen,defens,chanc,hundr,inform,back,may,law,toward",,,,
581,"web,develop","week,push,billion,sign,bodi,drug,day,walk,art,success,provid,one","total,total,unit,mean,front,career,glass,begin,wrong,affect,son","drive,like,current,behind,common,whatev,writer,social,bad,success,educ,million,decis,carri,collect,camera,level","risk,explain,either,environ","month,hotel,economi,other,consid,call,weight,physic,son,collect","tv,machin,opportun","rich,recent,everyon,player,materi,properti","avail,true,test,fact,hospit,interview,explain,deep,result",
582,"person,financ","decis,dream,find,listen,theori,person,floor,budget,miss,put,everyon,rest,two,differ,head,guy,stand,offic,step,mani,stage","discov,plan,direct,specif,trip,play,govern,draw,import,alreadi,interview,man,loss,state,whatev","parti,capit,yeah,add","cell,centuri,tough,entir,sometim,sometim,small,democrat","total,hospit,pa,song,partner","main,decid,first,special,mind,doctor","visit,instead,anim,state,lose,run,south,energi,foreign,wall,tough,compani,economi","actual,environment,technolog,perhap,risk,decid,readi,sing","best,dinner,form,stori,unit"
583,"career,develop","research,somebodi,remain,note,near,thousand,ask","feder,feder,stori,educ,strategi,edg,pull,type,never,store,discov,commun,lay,materi,six,stop,rule,order,imagin,newspap","sit,base,eat,explain,author,learn,note,eight,meet","grow,meet,tri,girl,score,treat,sometim,loss,valu,pull,light,commun,economi,enjoy,languag,relationship,anoth,educ,page,best,short,develop,carri,name,today,pull,real","degre,deal,sport,govern,imag,although,respons,next","free,partner,check,perform,check,visit,individu,morn,sort,follow,think,artist,medium,hit,space,person,better","bit,low,kind,clear,pull,left,write","film,address,know,ga,wait,doctor,economi,collect","drug,identifi,person,alon,realiti,success,soon,trade,age,thank,bodi,son,none,owner,televis,read,minut,relationship"
584,entrepreneurship,"radio,respons,best,live,soldier","anyon,model,part,set,player,person,risk,fast,difficult,sinc,anim,magazin,despit,contain,hope","phone,compar,modern,weight,rest,system,manag,window,tree,woman,usual,sign,understand","social,well,fall,audienc,cultur,right,push,indic,individu,daughter,window,quickli,studi",,,,,
