Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
405,406,"['night', 'cup', 'famili', 'behavior', 'bad', 'structur', 'reason', 'sing']","['quantum', 'comput']","['discov', 'pressur', 'help', 'month', 'fall', 'spend', 'star', 'act', 'everyon', 'red', 'adult', 'take', 'could', 'bodi', 'caus', 'gener', 'whole', 'messag', 'someth', 'miss', 'feel', 'unit', 'dog', 'improv', 'person', 'scienc']","['live', 'custom', 'might', 'everybodi', 'look', 'start', 'mean', 'among', 'certainli']","['check', 'use', 'ask', 'morn', 'ok', 'treatment', 'step', 'per', 'fight', 'attent', 'machin', 'school', 'help']","['inform', 'base', 'stock', 'scene', 'realiz', 'tonight', 'send', 'share', 'dark', 'peac', 'total', 'sure', 'attack', 'mean', 'window', 'far', 'set', 'upon', 'statement', 'stage', 'wife', 'receiv', 'order', 'hand', 'thing']","['explain', 'product', 'pattern', 'later', 'support', 'read', 'differ', 'thank', 'director', 'world', 'wide', 'million', 'one', 'campaign', 'american', 'commun', 'spend', 'rather', 'pressur', 'develop', 'support', 'servic', 'station', 'centuri']","['anyon', 'avail', 'place', 'compar', 'rememb', 'think', 'guy', 'bank', 'color']","['market', 'kind', 'accord', 'bad', 'person', 'u', 'respond', 'current', 'el', 'exactli']","['other', 'newspap', 'recent', 'happi', 'involv', 'affect', 'decid', 'develop', 'bed', 'cell', 'issu', 'arm', 'presid', 'dog', 'pictur', 'polit', 'subject', 'cultur', 'earli', 'air', 'south']","['stuff', 'special', 'believ', 'cost', 'gener', 'like', 'confer']"
406,407,"['determin', 'water', 'cours', 'fill', 'place', 'marriag', 'concern', 'rais', 'kind', 'experi', 'major', 'meet', 'difficult', 'mayb']","['career', 'develop']","['nation', 'success', 'leg', 'child', 'design', 'last']","['guess', 'resourc', 'consid', 'result', 'seven', 'whole', 'choos', 'technolog', 'fear', 'pm', 'word', 'experi']","['board', 'feder', 'machin', 'help', 'later', 'doctor', 'choos', 'western', 'pick']","['democrat', 'receiv', 'option', 'author', 'kind', 'sens', 'discuss', 'worri', 'wish', 'compani', 'south', 'month', 'son', 'natur', 'exist', 'gener', 'believ', 'valu', 'sort', 'stay', 'number']","['safe', 'cost', 'histori', 'paint', 'watch', 'interest', 'last', 'feel']","['administr', 'option', 'fear', 'make', 'state', 'realli']","['send', 'safe', 'way', 'administr', 'cover', 'quickli', 'tonight']","['religi', 'identifi', 'alway', 'win', 'firm', 'ahead', 'student', 'reveal', 'major', 'technolog']",
407,408,"['group', 'special', 'reach', 'process', 'like', 'avoid', 'teacher', 'modern', 'allow', 'abl', 'start']","['health', 'fit']","['avail', 'though', 'join', 'play', 'clear', 'suffer', 'eight', 'provid', 'find']","['meet', 'el', 'seven', 'good', 'half', 'case', 'wait', 'statement', 'catch', 'tabl']","['experi', 'stand', 'cover', 'face', 'open', 'south', 'polici', 'centuri', 'offici', 'easi', 'none', 'even', 'languag', 'way', 'actual', 'staff']","['method', 'hold', 'drive', 'anyth']","['impact', 'open', 'fact', 'develop', 'think', 'marriag', 'figur', 'tree', 'intern']","['lay', 'indic', 'seek', 'term', 'messag', 'food', 'real', 'quickli', 'growth', 'local', 'night', 'concern']","['kid', 'mention', 'special', 'type', 'push', 'miss', 'color', 'variou', 'door', 'imag', 'inde', 'thousand', 'offici', 'prepar', 'involv', 'expert', 'agreement', 'eat', 'accept', 'first', 'around', 'weight', 'final', 'partner', 'air', 'heavi', 'class', 'practic']",,
408,409,"['threat', 'southern', 'consid', 'western', 'gener', 'recent', 'indic']",['blockchain'],"['tell', 'pressur', 'educ', 'sound', 'also', 'style', 'along', 'larg', 'long', 'instead', 'leg']","['insid', 'major', 'least', 'price', 'improv', 'qualiti', 'littl', 'face', 'drop', 'alway', 'form', 'mr', 'major', 'sell', 'feder', 'vote', 'accord', 'none', 'hold']","['determin', 'want', 'challeng', 'unit', 'anoth']","['dog', 'town', 'girl', 'yet', 'grow', 'street', 'full', 'role', 'moment', 'realli']",,,,,
409,410,"['memori', 'suffer', 'tend', 'money', 'nice', 'toward', 'result', 'term', 'option']",['sociolog'],"['benefit', 'offic', 'stop', 'voic', 'bag', 'measur', 'sister', 'must', 'great']","['el', 'produc', 'coupl', 'ask', 'firm', 'exactli', 'gener', 'similar', 'singl', 'mani', 'number', 'stage', 'act']","['local', 'chanc', 'partner', 'parent', 'moment', 'standard', 'race', 'green', 'work', 'machin', 'know', 'republican', 'remain', 'central', 'offic', 'mission', 'light', 'kind', 'movi', 'yet', 'appli', 'civil', 'wait']","['face', 'scene', 'low', 'wife', 'offic', 'deep', 'wear', 'confer', 'make', 'say', 'democrat', 'day']","['opportun', 'manag', 'low', 'whole', 'fall', 'take', 'team', 'respons', 'board', 'wonder', 'high']","['food', 'measur']","['educ', 'scene', 'piec', 'readi', 'agreement', 'scienc', 'necessari', 'agenc', 'agre', 'pattern', 'south', 'work', 'artist', 'fine', 'per', 'find', 'smile', 'amount', 'bag', 'eat', 'ago', 'affect']","['agre', 'affect', 'understand', 'guess', 'rang', 'color', 'coupl', 'room', 'protect', 'continu', 'hope', 'word', 'sound', 'also', 'cost', 'husband', 'process']",
410,411,"['kind', 'kid', 'thousand', 'brother', 'provid', 'forget', 'score', 'effort', 'attorney', 'fill', 'write', 'eight', 'financi', 'chanc', 'educ', 'situat']","['web', 'develop']","['star', 'cover', 'school', 'blue', 'glass', 'look', 'sign']","['heavi', 'tri', 'public', 'charact', 'mind', 'movi', 'govern']","['mission', 'interest', 'daughter', 'commerci', 'never', 'none', 'natur', 'staff', 'bar', 'american', 'mouth', 'movement', 'school', 'person', 'peac']",,,,,,
411,412,"['popular', 'mr', 'surfac', 'institut', 'class', 'west', 'includ', 'pay', 'yeah', 'test', 'ever', 'know', 'road', 'posit', 'subject', 'pas', 'sen']",['sociolog'],"['law', 'road', 'program', 'man', 'everi', 'administr', 'dream', 'nice', 'agre', 'economi', 'last', 'paper', 'modern', 'voic', 'weight', 'pas']","['group', 'democrat', 'practic', 'social', 'level', 'might', 'key', 'someon', 'speak', 'paper', 'sourc', 'consum']","['wind', 'none', 'open', 'current', 'much', 'along', 'worri', 'least', 'catch', 'make', 'want', 'road', 'worker', 'green']","['hundr', 'lose', 'smile', 'model', 'commerci', 'doctor', 'watch', 'smile', 'pictur', 'good', 'main', 'mean', 'improv', 'environ', 'fund', 'produc', 'bank', 'pick', 'increas', 'technolog', 'comput', 'bill', 'past', 'daughter', 'record']","['recent', 'marriag', 'drive', 'polic']",,,,
412,413,"['democrat', 'babi', 'pm', 'econom', 'accept', 'common', 'white', 'grow']","['health', 'fit']","['matter', 'say', 'much', 'southern', 'four', 'road', 'includ', 'particularli', 'call', 'western', 'knowledg', 'right', 'ago', 'special', 'light']","['social', 'light', 'purpos', 'sens', 'kind', 'ground', 'dinner', 'respond', 'situat', 'becom', 'price', 'bit', 'author', 'late', 'medium', 'seven', 'across', 'daughter', 'common']","['church', 'market', 'friend', 'start', 'less', 'big', 'treatment', 'wear', 'page', 'five', 'econom', 'young', 'share', 'per', 'best', 'read', 'money', 'attorney', 'bad', 'check']","['happi', 'alon', 'leg', 'ten', 'pas', 'big', 'colleg', 'clear', 'may', 'shake', 'husband', 'two', 'per']","['adult', 'ahead', 'gener', 'serv', 'form']",,,,
413,414,"['anyon', 'fight', 'movi', 'indic', 'store', 'forward', 'bring', 'case']","['climat', 'chang']","['memori', 'avoid', 'write', 'militari', 'last', 'per', 'ye']","['white', 'manag', 'friend', 'mission', 'huge', 'rule']","['concern', 'build', 'religi', 'offer', 'institut', 'state', 'station', 'friend', 'possibl']","['travel', 'polici', 'prevent', 'treatment', 'last', 'season', 'order', 'oil', 'standard', 'militari', 'church', 'technolog', 'democrat', 'real', 'fish', 'window', 'throughout']","['fund', 'ahead', 'today', 'nation', 'question', 'fine', 'view', 'organ', 'offic', 'consum', 'stay', 'wonder', 'worker', 'son', 'buy', 'bed', 'effort', 'break', 'go', 'alon', 'art']",,,,
414,415,"['beauti', 'suddenli', 'memori', 'right', 'trip', 'want', 'life', 'born', 'budget', 'center', 'senior', 'televis', 'materi']","['data', 'scienc']","['foreign', 'plan', 'elect', 'writer', 'ok', 'hous', 'beat', 'space', 'stand']","['lot', 'strong', 'phone', 'speech', 'stand', 'make', 'languag', 'major', 'earli', 'return', 'wish', 'right', 'american', 'manag', 'learn', 'lay', 'feder', 'land', 'societi', 'man', 'daughter', 'fund', 'visit', 'ahead', 'top', 'bad', 'second', 'news', 'heart', 'travel', 'quickli', 'yet']","['marriag', 'studi', 'western', 'articl', 'near', 'everybodi', 'air', 'rule', 'report', 'boy', 'entir', 'doctor']",,,,,,
415,416,"['smile', 'especi', 'result', 'remain', 'side', 'may', 'watch', 'insid', 'four', 'certainli']",['psycholog'],"['manag', 'lay', 'institut', 'fact', 'major', 'polic', 'suggest', 'director', 'simpli', 'push', 'custom', 'middl', 'door', 'treat', 'resourc', 'least', 'choic', 'nation', 'respons', 'dog']","['song', 'someth', 'work', 'purpos', 'growth', 'scene', 'particularli', 'shake', 'respond', 'standard', 'billion', 'mayb', 'black', 'certainli', 'support', 'mouth', 'economi', 'figur', 'base']","['tax', 'wish', 'south', 'affect', 'spring', 'writer', 'western', 'forward', 'site']",,,,,,
416,417,"['heart', 'presid', 'similar', 'wall', 'modern', 'top', 'parent', 'window', 'deal', 'decad', 'improv']",['cybersecur'],"['new', 'speech', 'bar', 'fund', 'town', 'end', 'posit']","['stock', 'discus', 'use', 'part', 'base', 'tonight', 'degre', 'floor', 'shake', 'senior', 'someon', 'relationship', 'offici', 'coupl', 'practic', 'experi', 'throughout']","['agreement', 'colleg', 'give', 'month', 'later']","['third', 'pay', 'reveal', 'mention', 'appear', 'everyth']","['contain', 'thu', 'hotel', 'gener', 'offici', 'fine', 'bad', 'five', 'blood', 'build', 'easi', 'argu', 'current', 'interest', 'fact', 'fund', 'babi', 'oper', 'boy']","['major', 'figur', 'impact', 'differ', 'nearli', 'sit', 'role', 'program', 'knowledg', 'catch', 'ahead', 'hard', 'artist', 'theori', 'focu']","['studi', 'issu', 'success', 'unit', 'coupl', 'like']","['old', 'polic', 'pay', 'imag', 'democrat', 'perform', 'night', 'futur', 'fact', 'agenc', 'third', 'lose', 'far', 'money', 'televis', 'process', 'hard', 'firm', 'studi', 'child', 'key']",
417,418,"['star', 'never', 'draw', 'read', 'newspap', 'white', 'realiti', 'mani', 'return', 'artist', 'factor']","['health', 'fit']","['least', 'rock', 'defens', 'toward', 'oil', 'certainli', 'foot', 'similar', 'fight', 'school', 'commerci', 'relat']","['collect', 'purpos', 'administr']","['mr', 'expect', 'differ', 'morn', 'prepar', 'usual', 'budget', 'somebodi']","['fear', 'exampl', 'final', 'ye', 'blue', 'ring', 'hour', 'suffer', 'pattern', 'impact']","['north', 'readi', 'face', 'work', 'bank', 'either']","['board', 'feel', 'u', 'stuff', 'teach', 'check', 'common']","['sometim', 'fli', 'safe', 'drive', 'phone', 'game', 'professor', 'accord', 'read', 'answer', 'mouth', 'go', 'even', 'vote', 'go', 'establish', 'member', 'result', 'suffer', 'discus', 'health']",,
418,419,"['nation', 'hold', 'stay', 'less', 'choos', 'radio', 'believ', 'much', 'specif']","['machin', 'learn']","['learn', 'televis', 'abil', 'simpl', 'unit', 'gun', 'readi', 'fund', 'kitchen']","['commerci', 'especi', 'piec', 'step', 'thousand', 'certainli']","['cost', 'paint', 'presid', 'differ', 'statement', 'drive', 'skill', 'affect', 'contain', 'market', 'street', 'exactli', 'feel', 'polit', 'question', 'reflect', 'later', 'realiti', 'agre']","['fight', 'professor', 'let', 'rate', 'water', 'gener', 'anoth', 'educ', 'shake', 'differ']","['seriou', 'line', 'differ', 'boy', 'busi', 'add', 'high']","['treat', 'hospit', 'would', 'star', 'seek', 'blood', 'today', 'could', 'program', 'wish', 'paint', 'model', 'import']","['scientist', 'name', 'confer', 'benefit', 'fear', 'pas', 'physic', 'offici', 'relat', 'product', 'half']","['difficult', 'could', 'late', 'big', 'attorney', 'entir', 'establish', 'pas', 'skill', 'hotel', 'money', 'southern', 'tonight', 'seat', 'word', 'lot', 'film', 'hear', 'ago', 'win', 'abil', 'eye']",
419,420,"['station', 'chanc', 'pictur', 'execut', 'network', 'store', 'account', 'recogn', 'wall', 'comput', 'morn', 'reveal', 'fire', 'heart']",['cybersecur'],"['wall', 'properti', 'rich', 'attack', 'mention', 'prevent', 'race', 'best', 'treatment', 'oper', 'score', 'report']","['young', 'room', 'oper', 'upon', 'might', 'particular', 'understand', 'cup', 'rate']","['industri', 'mission', 'administr', 'use', 'develop', 'accept', 'gener']","['democrat', 'fight', 'economi', 'build', 'move', 'writer', 'type', 'everi', 'test', 'sever', 'elect', 'ago']","['claim', 'charact', 'appli', 'team', 'join', 'inde', 'dream', 'research', 'near', 'seriou', 'item', 'eight', 'centuri', 'form', 'first', 'least', 'usual', 'signific', 'middl']","['car', 'human', 'materi', 'machin', 'arriv']","['hand', 'join', 'front', 'team', 'bodi', 'health', 'room', 'inform', 'product', 'interest', 'prepar', 'thousand', 'mr', 'easi', 'art', 'product', 'manag', 'seriou', 'wife', 'wait', 'drive', 'readi']",,
420,421,"['attorney', 'activ', 'move', 'product', 'capit']","['climat', 'chang']","['sign', 'speak', 'doctor', 'particularli', 'three', 'discus', 'religi', 'ball', 'bank']","['board', 'later', 'nation', 'cut', 'bag']","['discus', 'boy', 'crime', 'trial', 'best']","['militari', 'discuss', 'way', 'director', 'per', 'test', 'keep', 'say', 'view', 'wonder', 'page', 'anim', 'skin', 'respons', 'bag', 'process', 'thu', 'singl', 'land', 'custom', 'decis']","['magazin', 'forc', 'street', 'smile', 'somebodi', 'standard', 'lay', 'agenc', 'daughter']","['lawyer', 'activ', 'note', 'scienc', 'debat', 'speak', 'valu', 'read', 'man', 'view']","['cultur', 'hour', 'season', 'make', 'arm', 'role', 'read', 'bed', 'administr', 'ye', 'keep', 'leave', 'show', 'place', 'age', 'poor', 'establish']","['ten', 'probabl', 'organ', 'occur', 'land', 'shake', 'call', 'argu', 'tv', 'custom', 'husband', 'major', 'ball']",
421,422,"['tend', 'quit', 'blood', 'respons', 'imagin', 'sinc', 'impact', 'local', 'messag', 'special']","['person', 'financ']","['make', 'seven', 'manag', 'structur', 'sort', 'side', 'final', 'tradit', 'treatment', 'busi', 'financi', 'seek', 'must', 'old', 'fund', 'world']","['man', 'throw', 'process', 'confer', 'get', 'gun']","['still', 'add', 'million', 'effect', 'special', 'kitchen', 'despit', 'train', 'weight', 'sort', 'free', 'sea', 'consid', 'onto', 'support', 'success', 'agent', 'set', 'purpos', 'skin', 'number', 'administr']","['law', 'return', 'term', 'order', 'machin', 'run', 'spend', 'evid', 'clearli', 'peac', 'educ', 'step', 'crime']","['enough', 'camera', 'cell', 'sever', 'involv', 'save', 'imagin', 'money', 'includ', 'peopl', 'bill', 'yet', 'suggest', 'data']","['join', 'particip', 'compani', 'author', 'deep', 'wife', 'child']",,,
422,423,"['busi', 'son', 'race', 'lead', 'remain', 'gener', 'forget']","['environment', 'scienc']","['new', 'arriv', 'tough', 'particular', 'confer', 'wonder', 'rather', 'respons', 'colleg', 'pressur', 'reach', 'throw', 'concern', 'busi']","['assum', 'camera', 'share', 'boy', 'continu', 'hospit', 'project', 'get', 'degre']","['natur', 'perhap', 'walk']","['school', 'fall', 'group', 'remain', 'realli', 'lay', 'letter', 'marriag', 'red', 'team', 'food', 'machin', 'alway', 'reduc', 'door', 'tough', 'heart', 'final', 'everi', 'view', 'agreement', 'explain', 'act', 'sport']",,,,,
423,424,"['avail', 'fund', 'organ', 'consid', 'product', 'close', 'mother']",['sociolog'],"['buy', 'beyond', 'howev', 'half', 'line', 'sinc']","['might', 'oper', 'author', 'without', 'may', 'soldier', 'avail', 'wide', 'behind']","['agent', 'arriv', 'instead', 'recogn', 'onto', 'woman', 'task', 'hour', 'plan', 'model', 'religi', 'amount', 'allow']","['give', 'among', 'establish', 'suddenli', 'job', 'prevent', 'area', 'former']","['involv', 'thank', 'economi', 'modern', 'action', 'worker', 'worker', 'polici', 'surfac', 'forget', 'human', 'respond', 'rang', 'store', 'threat', 'action', 'within', 'without', 'sort', 'ye', 'morn', 'instead', 'smile', 'comput', 'consid', 'import', 'way', 'develop', 'american', 'yeah', 'maintain']","['religi', 'claim', 'repres']","['maintain', 'anoth', 'use', 'woman', 'feel', 'larg', 'everi', 'anyon', 'season', 'smile', 'nearli', 'behind', 'prevent', 'trip', 'tonight', 'mission', 'also', 'soldier', 'yet']","['sever', 'hope', 'top', 'bring', 'member', 'step', 'back', 'last', 'effect']",
424,425,"['around', 'along', 'fast', 'actual', 'rais', 'speech', 'son', 'head']","['space', 'explor']","['profession', 'game', 'play', 'theori', 'sport', 'second', 'challeng', 'tri', 'materi', 'smile', 'red', 'board', 'civil', 'indic', 'ask', 'studi', 'small', 'three', 'long', 'polit', 'guy', 'mean', 'lead', 'choos', 'effect', 'suffer']",['southern'],"['edg', 'treat', 'idea', 'make', 'polit', 'collect', 'green', 'area', 'profession', 'cultur', 'put', 'fast', 'busi', 'moment', 'readi', 'stay', 'natur']","['final', 'letter', 'democrat', 'inform', 'posit', 'success', 'individu', 'section', 'three', 'scienc', 'nice']",,,,,
425,426,"['heavi', 'affect', 'say', 'wall', 'fine', 'remain', 'mani', 'cell']","['health', 'fit']","['minut', 'soldier', 'son', 'ahead', 'group', 'reason']","['leav', 'purpos', 'door', 'coupl', 'buy', 'profession', 'later', 'militari', 'relationship', 'pressur', 'littl', 'must', 'model', 'five', 'dinner', 'line', 'sell', 'moment', 'huge', 'intern']","['address', 'everybodi', 'kind', 'movi', 'arriv', 'histori', 'tradit', 'event', 'educ', 'abil']","['heart', 'relat', 'director', 'administr', 'hand', 'level', 'energi', 'event', 'financi', 'coupl', 'final', 'career', 'avoid', 'reduc', 'detail', 'need', 'allow', 'woman', 'ago', 'seat', 'believ', 'like', 'race', 'memori', 'shake']","['machin', 'show', 'research', 'newspap', 'stori', 'full']",,,,
426,427,"['expect', 'histori', 'babi', 'cours', 'someth']","['climat', 'chang']","['anoth', 'fli', 'catch', 'station', 'manag', 'bit', 'even']","['billion', 'time', 'readi', 'upon', 'begin', 'certain', 'sometim', 'countri', 'type', 'economi', 'fast', 'charact', 'line', 'democrat', 'kid', 'spend', 'coach', 'seat', 'fli', 'former', 'stock', 'agreement', 'board', 'trade', 'option', 'home', 'first', 'parent', 'hair']","['best', 'cultur', 'main', 'stop', 'enough', 'even', 'recent', 'method', 'receiv', 'recent', 'assum', 'discus']","['back', 'set', 'window', 'hospit', 'around', 'focu', 'discov', 'tonight', 'best', 'road', 'nation', 'miss']","['offici', 'man', 'church', 'audienc', 'happen', 'new', 'experi', 'age', 'respons', 'low', 'perform', 'rich', 'perhap', 'current', 'requir', 'bag', 'fact', 'budget', 'box', 'natur', 'major', 'sing', 'civil', 'dog']","['collect', 'mr', 'thu', 'price', 'bar', 'effect', 'must', 'campaign']","['thu', 'cell', 'offici', 'right', 'hair', 'day', 'standard', 'increas', 'fire', 'enter', 'art', 'tell', 'messag', 'pictur', 'comput', 'professor', 'benefit', 'repres', 'run', 'singl', 'movi', 'person', 'bed', 'physic']","['art', 'toward', 'difficult', 'other', 'friend', 'later', 'meet', 'air', 'though', 'sourc', 'train', 'tree', 'tradit', 'stuff', 'word']","['size', 'back', 'light', 'anoth', 'effort', 'countri', 'cultur', 'room', 'dog', 'billion', 'stay', 'lot', 'ago', 'within', 'anyon']"
427,428,"['gener', 'firm', 'actual', 'page', 'author', 'think', 'close', 'tonight', 'across', 'effect', 'professor', 'age', 'mention', 'song']","['machin', 'learn']","['think', 'player', 'full', 'see', 'miss', 'free', 'region', 'resourc', 'share', 'american']","['respons', 'step', 'anyon', 'friend', 'learn', 'consid', 'chang', 'medium', 'forward', 'confer']","['sometim', 'order', 'board', 'choic', 'effort', 'degre', 'say', 'imagin', 'black', 'hot', 'occur', 'receiv', 'push', 'short', 'author', 'describ', 'push', 'howev', 'discov', 'democrat', 'perform', 'system']","['suddenli', 'dog', 'someth', 'differ', 'fear', 'southern', 'pick', 'deep', 'thank', 'three', 'end', 'custom', 'posit', 'pictur', 'technolog', 'fire', 'strong', 'product', 'mission']",,,,,
428,429,"['might', 'grow', 'includ', 'becom', 'speech', 'variou', 'suggest', 'much', 'inform', 'friend']",['blockchain'],"['person', 'board', 'clear', 'often', 'power']","['break', 'score', 'bank', 'nearli', 'write', 'especi']","['thu', 'station', 'forget', 'easi', 'involv', 'north']",,,,,,
429,430,"['certain', 'safe', 'reason', 'chair', 'letter', 'troubl', 'research', 'ok', 'black', 'famili']",['sociolog'],"['stuff', 'point', 'hour', 'former', 'thank', 'machin', 'sort', 'respons', 'church', 'record', 'doctor', 'return', 'exactli', 'accord', 'real']","['easi', 'valu', 'visit', 'respons']","['realiz', 'commun', 'understand', 'agent', 'wait', 'land', 'case']","['pretti', 'pressur', 'time', 'place']","['popular', 'pull', 'intern', 'hospit', 'leader', 'differ', 'world', 'enjoy', 'impact', 'word', 'skill', 'base', 'collect', 'pattern', 'smile', 'travel', 'consid', 'window', 'find', 'enter']","['blood', 'custom', 'watch', 'readi', 'word', 'employe', 'line']","['rock', 'add', 'must', 'paint', 'end', 'employe', 'arm', 'industri']","['also', 'leg', 'film', 'evid', 'western', 'blood', 'interest', 'attent', 'summer']","['natur', 'report', 'voic', 'even', 'space', 'author', 'name', 'star', 'kind', 'realiti', 'prevent', 'person']"
430,431,"['church', 'choos', 'requir', 'enough', 'add', 'tabl', 'avoid', 'american', 'space', 'countri']",['entrepreneurship'],"['road', 'environ', 'rais']","['social', 'soon', 'fli', 'take', 'key', 'societi', 'thu', 'player', 'though', 'work']","['caus', 'heavi', 'glass', 'effort', 'avoid', 'technolog', 'blood', 'oil', 'inde', 'ye']","['dream', 'center', 'nice', 'shoulder', 'budget', 'ten', 'imag', 'air', 'cours', 'growth', 'could', 'nearli']","['capit', 'build', 'difficult', 'major', 'babi', 'small', 'worker', 'near', 'throughout', 'account', 'project', 'boy', 'stand', 'benefit', 'deep', 'challeng', 'two', 'popular', 'blue', 'direct']",,,,
431,432,"['final', 'creat', 'staff', 'american', 'local', 'girl', 'militari', 'site', 'answer', 'similar', 'recent', 'parent', 'sound', 'north']","['career', 'develop']","['scientist', 'parti', 'wide', 'blood', 'mouth', 'elect', 'nearli', 'hot', 'cup']","['rich', 'cultur', 'make', 'store', 'mr', 'either', 'mayb', 'togeth', 'second', 'see']","['food', 'cost', 'read', 'marriag', 'sit', 'middl', 'light', 'law', 'eat', 'rate']",,,,,,
432,433,"['govern', 'news', 'reason', 'natur', 'popular', 'call', 'high', 'market', 'product', 'societi', 'number', 'water', 'earli', 'view', 'film', 'inform', 'happen', 'kind']",['histori'],"['truth', 'call', 'energi']","['commerci', 'yard', 'sign', 'confer', 'howev']","['u', 'court', 'fear', 'white', 'pm', 'democrat', 'day']","['assum', 'new', 'democrat', 'health', 'method', 'wall', 'kind', 'teach', 'risk', 'two', 'suffer', 'best', 'audienc', 'away']",,,,,
433,434,"['institut', 'none', 'coach', 'rate', 'group', 'partner', 'cold', 'structur', 'person', 'easi', 'program', 'support']","['climat', 'chang']","['heavi', 'establish', 'bank', 'littl', 'compani', 'water', 'month', 'especi', 'kind', 'train', 'book', 'grow', 'ga']","['space', 'issu', 'simpli', 'water', 'studi', 'perhap', 'develop', 'new', 'citizen', 'last', 'success', 'reach', 'per', 'outsid', 'simpl', 'might', 'great', 'author']","['messag', 'free', 'rather', 'eight', 'move', 'act', 'husband', 'posit', 'confer', 'fall', 'gun']","['variou', 'custom', 'fear']","['number', 'none', 'physic', 'middl', 'discuss', 'meet', 'war', 'fight', 'north']","['speak', 'quickli', 'earli', 'give', 'address', 'probabl', 'kind', 'order', 'forget', 'see', 'centuri', 'right', 'histori', 'issu', 'local']","['economi', 'draw', 'tabl', 'discov', 'employe', 'interest', 'howev', 'town', 'past']","['point', 'evid', 'form', 'offic', 'three', 'gener', 'seri', 'recent', 'night', 'rise', 'buy', 'six', 'campaign']",
434,435,"['polici', 'light', 'staff', 'road', 'feel']",['histori'],"['play', 'sea', 'first', 'win', 'design', 'compani', 'oper', 'choic', 'articl', 'follow', 'catch', 'economi', 'noth', 'everyth', 'sign', 'base', 'centuri', 'particularli']","['list', 'weight', 'old', 'magazin', 'hit', 'task', 'old', 'discus', 'protect', 'nice', 'particip', 'drug', 'democrat']","['servic', 'old', 'charact', 'other', 'phone', 'type', 'white', 'rule', 'event', 'pattern', 'theori', 'goal', 'manag', 'howev', 'account', 'develop', 'program', 'light', 'condit', 'drug', 'improv', 'hot']",,,,,,
435,436,"['room', 'govern', 'next', 'short', 'build', 'perform', 'religi', 'attorney', 'seem', 'move', 'tax', 'sign']",['cybersecur'],"['tabl', 'race', 'speech', 'compar', 'perform', 'manag', 'congress', 'quickli', 'would', 'challeng', 'factor', 'watch', 'break', 'messag', 'first', 'around', 'growth']","['similar', 'admit', 'class', 'decid', 'minut', 'firm', 'hand', 'avail', 'name', 'church', 'decis', 'newspap', 'product', 'also', 'drive', 'scientist']","['build', 'discus', 'expert', 'experi', 'condit', 'adult', 'avoid', 'differ', 'fund', 'research', 'feel']",,,,,,
436,437,"['assum', 'final', 'board', 'interest', 'properti', 'blood', 'attack']",['blockchain'],"['present', 'father', 'half', 'financi', 'paint', 'pattern', 'memori', 'often', 'instead', 'effort']","['issu', 'staff', 'right', 'issu', 'sign', 'adult', 'war', 'movement', 'rise', 'mind', 'reflect', 'abl', 'affect', 'perform', 'sound', 'goal', 'toward', 'develop', 'strategi', 'war', 'rate', 'attorney', 'final', 'current', 'must', 'valu', 'film', 'return', 'man', 'allow', 'star']","['radio', 'kind', 'author', 'includ', 'mind', 'camera', 'bear', 'human', 'newspap', 'futur', 'box', 'anim', 'happen', 'rather', 'phone', 'foot', 'eat']",,,,,,
437,438,"['trip', 'worker', 'although', 'radio', 'address', 'confer']","['space', 'explor']","['treat', 'accord', 'treat', 'sometim']","['colleg', 'produc', 'human', 'surfac', 'fish', 'goal', 'mani', 'space']","['kid', 'debat', 'form', 'shake', 'short', 'industri', 'suggest', 'avail']","['also', 'movement', 'peac', 'group', 'space', 'el', 'strategi', 'data', 'physic']","['stand', 'offer', 'everi', 'administr', 'abil', 'right', 'note', 'oil', 'charg', 'feel', 'rich', 'tri', 'bill', 'lay', 'institut', 'special', 'idea', 'million', 'space', 'feel']","['specif', 'past', 'agreement', 'without', 'attent', 'perform', 'stage', 'kitchen', 'two', 'seri', 'simpl']",,,
438,439,"['boy', 'inform', 'success', 'alon', 'let', 'much', 'end', 'budget', 'physic']","['environment', 'scienc']","['signific', 'everybodi', 'total', 'food', 'top', 'small', 'look', 'green', 'away', 'though', 'beat', 'dark', 'abl', 'friend']","['forget', 'enjoy', 'account', 'somebodi', 'thing', 'cell', 'late', 'break', 'laugh', 'invest', 'act', 'usual', 'best', 'serv', 'recent']","['action', 'region', 'month', 'address']","['power', 'place', 'contain', 'resourc', 'prevent', 'hold', 'hope', 'watch', 'offic', 'theori', 'enter', 'firm', 'colleg', 'shake', 'mouth', 'remain', 'particular', 'old']","['other', 'reflect', 'stop', 'focu', 'alon', 'tradit', 'skill', 'key', 'realiz', 'full', 'bring', 'subject', 'fact', 'wide', 'suggest', 'start', 'foot', 'forc', 'thousand', 'main', 'loss', 'similar']","['reveal', 'relationship', 'clearli', 'way', 'tell', 'first', 'throughout', 'sometim', 'popular', 'sever', 'card', 'abl', 'moment', 'perform', 'attack', 'offici', 'card', 'amount', 'star', 'dog']",,,
